BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812110100,001,043,03,AAA,0319,AAA5i,0320,AB10,0291,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0231,AEA,117,AEA150,217,AEB,117,AEB150,217,AEC,111,AEC150,220,AED,113,AED150,219,AEF,117,AEF150,217,AFA,024,AFA150,010,AFA150a,040,AFAa,035,AFB,024,AFB150,015,AFC,021,AFC150,014,AFD,024,AFD150,015,AGA,10032,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0398,AJAa,0404,AJAc,0393,AJT,202008121101,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9747,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812110200,001,043,03,AAA,0320,AAA5i,0320,AB10,0291,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0230,AEA,091,AEA150,218,AEB,091,AEB150,218,AEC,103,AEC150,218,AED,111,AED150,223,AEF,091,AEF150,218,AFA,031,AFA150,018,AFA150a,094,AFAa,037,AFB,026,AFB150,031,AFC,025,AFC150,023,AFD,025,AFD150,017,AGA,10032,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0390,AJAa,0392,AJAc,0389,AJT,202008121102,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9774,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812110300,001,043,03,AAA,0319,AAA5i,0319,AB10,0291,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0230,AEA,110,AEA150,215,AEB,110,AEB150,215,AEC,100,AEC150,216,AED,111,AED150,222,AEF,110,AEF150,215,AFA,029,AFA150,004,AFA150a,040,AFAa,031,AFB,026,AFB150,020,AFC,026,AFC150,025,AFD,025,AFD150,018,AGA,10031,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0400,AJAa,0411,AJAc,0392,AJT,202008121103,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9719,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812110400,001,043,03,AAA,0319,AAA5i,0319,AB10,0291,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0231,AEA,109,AEA150,225,AEB,109,AEB150,225,AEC,109,AEC150,220,AED,112,AED150,223,AEF,109,AEF150,225,AFA,024,AFA150,011,AFA150a,018,AFAa,034,AFB,026,AFB150,008,AFC,026,AFC150,014,AFD,026,AFD150,017,AGA,10031,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0432,AJAa,0450,AJAc,0412,AJT,202008121104,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9761,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812110500,001,043,03,AAA,0319,AAA5i,0319,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,060,ADB,0231,AEA,119,AEA150,215,AEB,119,AEB150,215,AEC,114,AEC150,220,AED,112,AED150,222,AEF,119,AEF150,215,AFA,035,AFA150,067,AFA150a,067,AFAa,047,AFB,030,AFB150,024,AFC,028,AFC150,016,AFD,026,AFD150,017,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0421,AJAa,0433,AJAc,0406,AJT,202008121105,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9770,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812110600,001,043,03,AAA,0318,AAA5i,0319,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0229,AEA,141,AEA150,220,AEB,141,AEB150,220,AEC,130,AEC150,218,AED,115,AED150,220,AEF,141,AEF150,220,AFA,035,AFA150,004,AFA150a,093,AFAa,053,AFB,034,AFB150,019,AFC,032,AFC150,021,AFD,027,AFD150,018,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0377,AJAa,0404,AJAc,0354,AJT,202008121106,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9763,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812110700,001,043,03,AAA,0318,AAA5i,0319,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,060,ADB,0231,AEA,144,AEA150,253,AEB,144,AEB150,253,AEC,142,AEC150,235,AED,117,AED150,223,AEF,144,AEF150,253,AFA,024,AFA150,002,AFA150a,006,AFAa,035,AFB,023,AFB150,002,AFC,029,AFC150,010,AFD,026,AFD150,016,AGA,10031,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0347,AJAa,0353,AJAc,0345,AJT,202008121107,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9766,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812110800,001,043,03,AAA,0319,AAA5i,0319,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,061,ADB,0233,AEA,145,AEA150,227,AEB,145,AEB150,227,AEC,144,AEC150,243,AED,119,AED150,222,AEF,145,AEF150,227,AFA,031,AFA150,002,AFA150a,005,AFAa,031,AFB,019,AFB150,003,AFC,021,AFC150,002,AFD,025,AFD150,016,AGA,10031,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0352,AJAa,0363,AJAc,0346,AJT,202008121108,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9769,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812110900,001,043,03,AAA,0318,AAA5i,0318,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0229,AEA,143,AEA150,245,AEB,143,AEB150,245,AEC,144,AEC150,239,AED,123,AED150,226,AEF,143,AEF150,245,AFA,023,AFA150,000,AFA150a,002,AFAa,031,AFB,027,AFB150,001,AFC,023,AFC150,002,AFD,025,AFD150,014,AGA,10031,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0389,AJAa,0422,AJAc,0364,AJT,202008121109,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9778,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812111000,001,043,03,AAA,0319,AAA5i,0318,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,061,ADB,0233,AEA,148,AEA150,278,AEB,148,AEB150,278,AEC,145,AEC150,262,AED,127,AED150,231,AEF,148,AEF150,278,AFA,026,AFA150,001,AFA150a,002,AFAa,027,AFB,016,AFB150,001,AFC,022,AFC150,001,AFD,025,AFD150,012,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0461,AJAa,0479,AJAc,0425,AJT,202008121110,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9784,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812111100,001,043,03,AAA,0321,AAA5i,0319,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,061,ADB,0236,AEA,096,AEA150,222,AEB,096,AEB150,222,AEC,124,AEC150,252,AED,125,AED150,231,AEF,096,AEF150,222,AFA,022,AFA150,010,AFA150a,031,AFAa,031,AFB,025,AFB150,012,AFC,020,AFC150,007,AFD,025,AFD150,012,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0450,AJAa,0460,AJAc,0446,AJT,202008121111,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9740,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812111200,001,043,03,AAA,0321,AAA5i,0319,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,061,ADB,0235,AEA,097,AEA150,202,AEB,097,AEB150,202,AEC,097,AEC150,211,AED,125,AED150,230,AEF,097,AEF150,202,AFA,026,AFA150,021,AFA150a,050,AFAa,029,AFB,021,AFB150,021,AFC,023,AFC150,017,AFD,025,AFD150,011,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0484,AJAa,0552,AJAc,0451,AJT,202008121112,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9759,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812111300,001,043,03,AAA,0321,AAA5i,0320,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0231,AEA,084,AEA150,212,AEB,084,AEB150,212,AEC,090,AEC150,207,AED,123,AED150,229,AEF,084,AEF150,212,AFA,015,AFA150,009,AFA150a,028,AFAa,031,AFB,022,AFB150,015,AFC,021,AFC150,018,AFD,024,AFD150,011,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0522,AJAa,0576,AJAc,0484,AJT,202008121113,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9760,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812111400,001,043,03,AAA,0321,AAA5i,0321,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,060,ADB,0233,AEA,075,AEA150,213,AEB,075,AEB150,213,AEC,079,AEC150,213,AED,120,AED150,228,AEF,075,AEF150,213,AFA,014,AFA150,008,AFA150a,033,AFAa,027,AFB,020,AFB150,012,AFC,021,AFC150,014,AFD,024,AFD150,011,AGA,10029,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0463,AJAa,0494,AJAc,0430,AJT,202008121114,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9752,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812111500,001,043,03,AAA,0322,AAA5i,0321,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,060,ADB,0233,AEA,090,AEA150,215,AEB,090,AEB150,215,AEC,082,AEC150,214,AED,116,AED150,228,AEF,090,AEF150,215,AFA,025,AFA150,004,AFA150a,037,AFAa,027,AFB,020,AFB150,016,AFC,020,AFC150,014,AFD,023,AFD150,010,AGA,10029,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0420,AJAa,0430,AJAc,0409,AJT,202008121115,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9744,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812111600,001,043,03,AAA,0321,AAA5i,0321,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0232,AEA,100,AEA150,221,AEB,100,AEB150,221,AEC,095,AEC150,218,AED,112,AED150,228,AEF,100,AEF150,221,AFA,042,AFA150,054,AFA150a,088,AFAa,042,AFB,027,AFB150,027,AFC,024,AFC150,021,AFD,022,AFD150,011,AGA,10029,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0408,AJAa,0418,AJAc,0385,AJT,202008121116,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9756,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812111700,001,043,03,AAA,0321,AAA5i,0321,AB10,0292,AB20,0275,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0230,AEA,093,AEA150,211,AEB,093,AEB150,211,AEC,097,AEC150,216,AED,106,AED150,224,AEF,093,AEF150,211,AFA,039,AFA150,080,AFA150a,113,AFAa,045,AFB,036,AFB150,056,AFC,032,AFC150,041,AFD,023,AFD150,016,AGA,10029,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0365,AJAa,0383,AJAc,0360,AJT,202008121117,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9787,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812111800,001,043,03,AAA,0319,AAA5i,0321,AB10,0292,AB20,0276,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0230,AEA,101,AEA150,202,AEB,101,AEB150,202,AEC,097,AEC150,207,AED,102,AED150,221,AEF,101,AEF150,202,AFA,030,AFA150,012,AFA150a,121,AFAa,042,AFB,035,AFB150,053,AFC,036,AFC150,055,AFD,025,AFD150,021,AGA,10029,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0360,AJAa,0362,AJAc,0359,AJT,202008121118,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9745,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812111900,001,043,03,AAA,0319,AAA5i,0320,AB10,0292,AB20,0276,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0228,AEA,115,AEA150,207,AEB,115,AEB150,207,AEC,108,AEC150,205,AED,099,AED150,217,AEF,115,AEF150,207,AFA,022,AFA150,009,AFA150a,049,AFAa,035,AFB,029,AFB150,021,AFC,032,AFC150,037,AFD,025,AFD150,023,AGA,10029,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0339,AJAa,0359,AJAc,0310,AJT,202008121119,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9807,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812112000,001,043,03,AAA,0319,AAA5i,0320,AB10,0292,AB20,0276,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0229,AEA,119,AEA150,220,AEB,119,AEB150,220,AEC,117,AEC150,213,AED,097,AED150,213,AEF,119,AEF150,220,AFA,016,AFA150,002,AFA150a,008,AFAa,033,AFB,023,AFB150,005,AFC,026,AFC150,013,AFD,026,AFD150,024,AGA,10029,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0287,AJAa,0307,AJAc,0269,AJT,202008121120,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9774,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812112100,001,043,03,AAA,0319,AAA5i,0319,AB10,0292,AB20,0276,AB30,0266,AB40,0261,AB50,0270,ADA,059,ADB,0230,AEA,132,AEA150,248,AEB,132,AEB150,248,AEC,126,AEC150,234,AED,101,AED150,215,AEF,132,AEF150,248,AFA,045,AFA150,016,AFA150a,022,AFAa,052,AFB,032,AFB150,005,AFC,028,AFC150,005,AFD,027,AFD150,023,AGA,10029,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0244,AJAa,0268,AJAc,0217,AJT,202008121121,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9781,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812112200,001,043,03,AAA,0318,AAA5i,0319,AB10,0292,AB20,0276,AB30,0266,AB40,0261,AB50,0270,ADA,060,ADB,0231,AEA,113,AEA150,228,AEB,113,AEB150,228,AEC,122,AEC150,236,AED,102,AED150,218,AEF,113,AEF150,228,AFA,034,AFA150,008,AFA150a,044,AFAa,044,AFB,032,AFB150,015,AFC,032,AFC150,010,AFD,028,AFD150,023,AGA,10029,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0187,AJAa,0214,AJAc,0162,AJT,202008121122,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9761,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812112300,001,043,03,AAA,0318,AAA5i,0318,AB10,0292,AB20,0276,AB30,0266,AB40,0261,AB50,0270,ADA,060,ADB,0232,AEA,122,AEA150,235,AEB,122,AEB150,235,AEC,118,AEC150,232,AED,106,AED150,220,AEF,122,AEF150,235,AFA,024,AFA150,004,AFA150a,008,AFAa,046,AFB,030,AFB150,005,AFC,031,AFC150,010,AFD,028,AFD150,022,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0142,AJAa,0160,AJAc,0125,AJT,202008121123,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9729,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812112400,001,043,03,AAA,0318,AAA5i,0318,AB10,0292,AB20,0276,AB30,0266,AB40,0261,AB50,0270,ADA,060,ADB,0231,AEA,139,AEA150,241,AEB,139,AEB150,241,AEC,130,AEC150,238,AED,112,AED150,223,AEF,139,AEF150,241,AFA,029,AFA150,002,AFA150a,010,AFAa,036,AFB,030,AFB150,004,AFC,030,AFC150,004,AFD,029,AFD150,021,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0112,AJAa,0124,AJAc,0101,AJT,202008121124,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9732,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812112500,001,043,03,AAA,0317,AAA5i,0318,AB10,0292,AB20,0276,AB30,0266,AB40,0261,AB50,0270,ADA,060,ADB,0230,AEA,133,AEA150,220,AEB,133,AEB150,220,AEC,136,AEC150,231,AED,117,AED150,223,AEF,133,AEF150,220,AFA,022,AFA150,007,AFA150a,039,AFAa,031,AFB,023,AFB150,010,AFC,026,AFC150,007,AFD,030,AFD150,020,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0095,AJAa,0101,AJAc,0089,AJT,202008121125,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9731,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812112600,001,043,05,AAA,0316,AAA5i,0317,AB10,0292,AB20,0276,AB30,0266,AB40,0261,AB50,0270,ADA,061,ADB,0232,AEA,///,AEA150,252,AEB,///,AEB150,252,AEC,///,AEC150,236,AED,///,AED150,226,AEF,///,AEF150,252,AFA,///,AFA150,006,AFA150a,009,AFAa,///,AFB,///,AFB150,004,AFC,///,AFC150,007,AFD,///,AFD150,018,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0084,AJAa,0089,AJAc,0080,AJT,202008121126,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000008080808080800880808000000000000000,z,1,rL,1,xA,7,y_AEA,2,y_AFA,2,0862,ED
BG,001,57495,394827,1162815,00444,14,YIIP,000,20200812112700,001,043,03,AAA,0315,AAA5i,0317,AB10,0292,AB20,0276,AB30,0266,AB40,0261,AB50,0270,ADA,060,ADB,0231,AEA,153,AEA150,264,AEB,153,AEB150,264,AEC,152,AEC150,258,AED,128,AED150,232,AEF,153,AEF150,264,AFA,027,AFA150,005,AFA150a,011,AFAa,035,AFB,026,AFB150,004,AFC,029,AFC150,004,AFD,029,AFD150,013,AGA,10030,AHA,000,AHA5,0000,AHC,000,AHC5,0000,AJA,0075,AJAa,0079,AJAc,0072,AJT,202008121127,ARG10,185,ARG20,152,ARG30,098,ARG40,124,ARG50,141,0000000000000000000000000000000000000000000,z,1,rL,1,xA,7,9789,ED
